id,title,type,release_year,age_certification,runtime,genres,production_countries,imdb_score,imdb_votes
tm183523,Oldboy,MOVIE,2013,R,104,"['thriller', 'action', 'drama']",['US'],5.7,75015
tm176864,Rush,MOVIE,2013,R,123,"['drama', 'action', 'sport', 'european']","['US', 'DE', 'GB']",8.1,465254
ts20248,Reign,SHOW,2013,TV-14,42,"['drama', 'fantasy']",['US'],7.5,47751
tm134967,How to Train Your Dragon 2,MOVIE,2014,PG,102,"['fantasy', 'comedy', 'family', 'animation', 'action']",['US'],7.8,327565
tm143227,Begin Again,MOVIE,2013,R,104,"['comedy', 'music', 'romance', 'drama']",['US'],7.4,154049
tm160621,The Conjuring,MOVIE,2013,R,107,"['thriller', 'horror']",['US'],7.5,491048
tm180572,Insidious: Chapter 2,MOVIE,2013,PG-13,106,"['thriller', 'horror']",['US'],6.5,167549
ts14583,BoJack Horseman,SHOW,2014,TV-MA,26,"['drama', 'comedy', 'animation']",['US'],8.8,143584
ts6,House of Cards,SHOW,2013,TV-MA,52,['drama'],['US'],8.7,494092
ts20108,Henry Danger,SHOW,2014,TV-G,24,"['scifi', 'action', 'comedy', 'family']",['US'],5.6,5245
tm148671,A Walk Among the Tombstones,MOVIE,2014,R,113,"['drama', 'thriller', 'action', 'crime']",['US'],6.5,120389
tm182429,Olympus Has Fallen,MOVIE,2013,R,119,"['thriller', 'action', 'drama']",['US'],6.5,272334
tm153284,The Giver,MOVIE,2014,PG-13,97,"['drama', 'scifi', 'romance', 'thriller']",['US'],6.4,118117
ts20823,Orange Is the New Black,SHOW,2013,TV-MA,59,"['drama', 'comedy', 'crime']",['US'],8.1,295591
ts20824,The Originals,SHOW,2013,TV-14,43,"['scifi', 'drama', 'fantasy', 'horror']",['US'],8.3,131574
ts21367,Jane the Virgin,SHOW,2014,TV-14,42,"['drama', 'comedy']",['US'],7.8,46286
tm151807,Creep,MOVIE,2014,R,77,"['horror', 'thriller']",['US'],6.3,52233
tm145655,St. Vincent,MOVIE,2014,PG-13,102,"['comedy', 'drama']",['US'],7.2,102103
ts20280,Marco Polo,SHOW,2014,TV-MA,55,"['action', 'drama', 'history', 'documentation']",['US'],8,71229
ts35682,Wentworth,SHOW,2013,TV-MA,46,"['drama', 'crime', 'thriller']",['AU'],8.6,21747
ts20261,Madam Secretary,SHOW,2014,TV-14,43,"['war', 'thriller', 'drama']",['US'],7.6,22563
tm161525,The Green Inferno,MOVIE,2013,R,100,"['horror', 'thriller']","['CA', 'CL', 'US']",5.3,43149
tm175843,Dark Skies,MOVIE,2013,PG-13,97,"['thriller', 'horror', 'scifi', 'documentation']",['US'],6.3,75139
ts34950,KILL la KILL,SHOW,2013,TV-MA,25,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama']",['JP'],7.9,13372
tm181270,The Frozen Ground,MOVIE,2013,R,105,"['thriller', 'drama', 'crime']",['US'],6.4,62183
ts20791,Z Nation,SHOW,2014,TV-14,43,"['action', 'drama', 'scifi', 'comedy', 'horror', 'romance']",['US'],6.6,36059
ts20288,From Dusk Till Dawn: The Series,SHOW,2014,TV-14,45,"['scifi', 'crime', 'fantasy', 'horror', 'action']",['US'],6.9,20132
tm168400,Empire State,MOVIE,2013,R,94,"['drama', 'crime', 'thriller', 'action', 'european']",['US'],5.2,21368
ts2727,Derek,SHOW,2013,TV-MA,26,"['drama', 'comedy', 'european']",['GB'],8.1,31976
tm237143,Shrek the Musical,MOVIE,2013,PG-13,130,"['fantasy', 'family', 'comedy']",['US'],6.9,3634
tm176630,The Butler,MOVIE,2013,PG-13,132,"['drama', 'european']",['US'],7.2,114013
ts32218,The Thundermans,SHOW,2013,TV-G,24,"['action', 'scifi', 'family', 'comedy', 'drama']",['US'],5.6,5340
ts20097,Hemlock Grove,SHOW,2013,TV-MA,49,"['thriller', 'drama', 'fantasy', 'horror', 'scifi']",['US'],7,39590
tm178712,Scary Movie 5,MOVIE,2013,PG-13,86,"['comedy', 'horror']",['US'],3.5,70814
ts314002,The Seven Deadly Sins,SHOW,2014,TV-14,24,"['action', 'scifi', 'comedy', 'fantasy', 'animation']",['JP'],7.9,30341
ts20281,Sofia the First,SHOW,2013,TV-Y,24,"['family', 'fantasy', 'animation']",['US'],6.8,2915
ts20014,Sailor Moon Crystal,SHOW,2014,TV-14,24,"['scifi', 'animation', 'action', 'comedy', 'drama', 'fantasy', 'romance', 'family']",['JP'],7.8,2115
tm187979,Cloudy with a Chance of Meatballs 2,MOVIE,2013,PG,95,"['comedy', 'family', 'fantasy', 'scifi', 'drama', 'animation']",['US'],6.3,100637
ts35570,Lovesick,SHOW,2014,TV-MA,24,"['comedy', 'european']",['GB'],8.1,19259
ts32271,Shtisel,SHOW,2013,TV-14,48,['drama'],['IL'],8.6,6958
ts4213,The Chase,SHOW,2013,TV-PG,44,['reality'],['US'],7.5,886
tm161282,Penguins of Madagascar,MOVIE,2014,PG,92,"['comedy', 'animation', 'family', 'scifi']",['US'],6.6,88708
tm165521,Redemption,MOVIE,2013,R,100,"['thriller', 'action', 'european']","['US', 'GB']",,
tm184608,Texas Chainsaw 3D,MOVIE,2013,R,92,"['horror', 'thriller']",['US'],4.8,49312
tm144046,Jackass Presents: Bad Grandpa .5,MOVIE,2014,PG-13,86,['comedy'],['US'],6.3,
ts20917,The Night Shift,SHOW,2014,TV-14,42,"['drama', 'romance', 'fantasy', 'horror', 'action', 'animation', 'comedy']",['US'],7.5,12069
ts35282,The Next Step,SHOW,2013,TV-G,24,"['drama', 'romance', 'family']",['CA'],5.9,1928
tm161029,Mr. Peabody & Sherman,MOVIE,2014,PG,92,"['action', 'family', 'animation', 'history', 'scifi', 'romance', 'comedy', 'fantasy']",['US'],6.8,68790
tm143474,Vampire Academy,MOVIE,2014,PG-13,104,"['fantasy', 'horror', 'thriller', 'action', 'comedy', 'drama']",['US'],5.4,54190
tm140342,"I, Frankenstein",MOVIE,2014,PG-13,92,"['horror', 'thriller', 'scifi', 'action', 'fantasy']","['AU', 'US']",5.1,80733
tm141648,Seventh Son,MOVIE,2014,PG-13,120,"['fantasy', 'action']","['US', 'GB', 'CN', 'CA']",5.5,76395
ts20336,Velvet,SHOW,2014,TV-14,57,"['drama', 'romance', 'thriller', 'action', 'crime', 'european']",['ES'],8.1,6018
ts36836,Zach Stone Is Gonna Be Famous,SHOW,2013,TV-PG,20,['comedy'],['US'],8.3,3616
tm142856,Sabotage,MOVIE,2014,R,109,"['drama', 'thriller', 'western', 'action', 'crime']",['US'],5.7,63007
ts22426,The Irregular at Magic High School,SHOW,2014,TV-14,24,"['scifi', 'romance', 'animation', 'action', 'drama', 'fantasy']",['JP'],7.1,3273
tm181081,The Railway Man,MOVIE,2013,R,116,"['drama', 'european', 'war', 'romance']","['GB', 'AU', 'CH']",7.1,39743
ts42168,Resurrection: Ertugrul,SHOW,2014,TV-14,57,"['war', 'action', 'drama', 'history']",['TR'],7.9,35515
ts98110,Dreamworks How to Train Your Dragon Legends,SHOW,2013,,17,['animation'],['US'],7.3,264
tm178211,Life of Crime,MOVIE,2013,R,94,"['comedy', 'crime']",['US'],5.8,18793
tm144121,Get on Up,MOVIE,2014,PG-13,139,"['drama', 'music']",['US'],6.9,24456
ts22383,Rabbids Invasion,SHOW,2013,TV-Y7,10,"['comedy', 'animation', 'family', 'european']","['FR', 'US']",5.5,1802
tm151447,The November Man,MOVIE,2014,R,108,"['crime', 'action', 'thriller']","['GB', 'US']",6.3,67243
ts11794,The Cat in the Hat Knows a Lot About That!,SHOW,2013,TV-Y,19,"['animation', 'fantasy', 'scifi', 'comedy', 'family']","['US', 'GB', 'CA']",6.4,620
tm154797,The Nut Job,MOVIE,2014,PG,85,"['comedy', 'crime', 'family', 'animation']","['CA', 'KR']",5.7,28295
ts20310,Girlfriends' Guide to Divorce,SHOW,2014,TV-14,42,"['comedy', 'drama']",['US'],6.9,4523
tm159796,Brick Mansions,MOVIE,2014,PG-13,90,"['crime', 'drama', 'action', 'thriller']","['CA', 'FR']",5.6,42137
tm181533,The Big Wedding,MOVIE,2013,R,90,"['comedy', 'drama', 'romance']",['US'],5.6,49549
ts35244,Tiny House Nation,SHOW,2014,TV-PG,43,['reality'],['US'],7.1,1126
tm469911,Bonnie & Clyde,MOVIE,2013,PG-13,240,"['drama', 'crime', 'european']",['AT'],,
ts82979,Talking Tom and Friends,SHOW,2014,TV-G,11,"['comedy', 'drama', 'family', 'action', 'animation', 'fantasy', 'european']",['US'],6.1,411
tm148976,The Battered Bastards of Baseball,MOVIE,2014,R,80,"['documentation', 'sport']",['US'],8,3953
tm143642,Who Am I,MOVIE,2014,,105,"['thriller', 'european', 'drama', 'scifi', 'crime']",['DE'],7.5,55044
ts10206,Ever After High,SHOW,2013,TV-Y7,30,"['action', 'comedy', 'drama', 'family', 'fantasy', 'music', 'romance', 'animation']",['CA'],7.7,1130
ts20709,Yowamushi Pedal,SHOW,2013,TV-14,24,"['comedy', 'drama', 'sport', 'animation']",['JP'],7.7,808
ts32060,Sam & Cat,SHOW,2013,TV-G,24,"['drama', 'family', 'comedy']",['US'],5.6,9507
tm162271,Bo Burnham: What.,MOVIE,2013,,60,"['comedy', 'music', 'documentation']",['US'],8.3,11488
tm166628,The Smurfs 2,MOVIE,2013,PG,105,"['fantasy', 'animation', 'comedy', 'family']",['US'],5.3,41571
tm171228,Metallica: Through the Never,MOVIE,2013,R,93,['music'],['US'],7.1,17433
tm136601,Walk of Shame,MOVIE,2014,R,95,['comedy'],['US'],6,54065
tm143757,Search Party,MOVIE,2014,R,93,['comedy'],['US'],5.6,7789
tm143372,Stand by Me Doraemon,MOVIE,2014,G,90,"['fantasy', 'animation', 'comedy', 'drama', 'family', 'scifi']",['JP'],7.3,7812
tm71148,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",['US'],6.4,28204
tm161562,Copenhagen,MOVIE,2014,,98,"['drama', 'romance']","['US', 'DK']",7.1,13135
tm151716,Cowspiracy: The Sustainability Secret,MOVIE,2014,,90,['documentation'],['US'],8.2,24845
ts22445,The Heirs,SHOW,2013,,59,"['drama', 'comedy', 'romance']",['KR'],7.5,10329
tm180599,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,101,"['horror', 'thriller', 'drama']",['US'],5.2,17170
ts20790,Young & Hungry,SHOW,2014,TV-14,21,"['comedy', 'drama', 'romance']",['US'],7.3,15627
tm171965,Mike Birbiglia: My Girlfriend's Boyfriend,MOVIE,2013,,75,"['drama', 'documentation', 'comedy', 'romance']",['US'],8,3284
tm185208,Elena,MOVIE,2013,PG-13,82,"['documentation', 'european', 'drama', 'family']","['US', 'BR']",7.6,1823
ts20883,"Nicky, Ricky, Dicky & Dawn",SHOW,2014,TV-G,23,"['comedy', 'family']",['US'],5.1,2551
tm167944,Berserk: The Golden Age Arc III - The Advent,MOVIE,2013,NC-17,110,"['fantasy', 'action', 'drama', 'horror', 'romance', 'animation']",['JP'],7.8,9942
tm149038,Bill Burr: I'm Sorry You Feel That Way,MOVIE,2014,,80,"['comedy', 'documentation']",['US'],8.3,7954
ts33590,The Haunted Hathaways,SHOW,2013,TV-G,24,"['comedy', 'family', 'fantasy']",['US'],5,2471
tm159362,A Haunted House 2,MOVIE,2014,R,86,"['comedy', 'horror', 'fantasy']",['US'],4.6,21514
ts21368,Black Money Love,SHOW,2014,TV-MA,90,"['action', 'drama', 'romance', 'crime']",['TR'],7.4,5975
ts2161,Angry Birds Toons,SHOW,2013,TV-Y,2,"['comedy', 'family', 'fantasy', 'animation', 'action', 'european']",['FI'],6.2,800
tm172710,We Steal Secrets: The Story of WikiLeaks,MOVIE,2013,R,162,['documentation'],['US'],6.9,7873
tm157085,Effie Gray,MOVIE,2014,PG-13,85,"['drama', 'romance']",['GB'],6,5482
tm174289,Free Birds,MOVIE,2013,PG,91,"['comedy', 'family', 'scifi', 'animation']",['US'],5.8,23917
tm187390,The Square,MOVIE,2013,,88,"['drama', 'history', 'documentation']","['GB', 'US', 'EG']",8.1,8949
tm171929,The Short Game,MOVIE,2013,PG,100,"['documentation', 'sport']",['US'],7.3,1518
tm147913,PK,MOVIE,2014,PG-13,153,"['comedy', 'drama', 'romance', 'fantasy', 'scifi']",['IN'],8.2,178012
tm170919,Underdogs,MOVIE,2013,PG,106,"['romance', 'drama', 'documentation', 'sport', 'animation', 'family']","['AR', 'ES']",6.5,9535
tm180643,Jinxed,MOVIE,2013,G,70,"['fantasy', 'comedy', 'family']","['CA', 'US']",6.4,1444
ts34066,Mako Mermaids: An H2O Adventure,SHOW,2013,TV-G,25,"['scifi', 'action', 'comedy', 'drama', 'family', 'fantasy', 'romance']",['AU'],6.7,3924
tm152843,Swearnet: The Movie,MOVIE,2014,R,112,['comedy'],['CA'],6.1,2652
tm177223,Company of Heroes,MOVIE,2013,R,100,['drama'],['US'],,
tm152273,Tiger & Bunny: The Rising,MOVIE,2014,,101,"['scifi', 'animation', 'action']",['JP'],6.8,265
tm2269,Selfie,MOVIE,2014,,123,"['comedy', 'documentation', 'drama', 'european']",['RO'],6,1671
tm138431,Virunga,MOVIE,2014,,90,"['war', 'documentation']","['CD', 'GB']",8.2,11403
tm152904,Tom Segura: Completely Normal,MOVIE,2014,,74,"['comedy', 'documentation']",['US'],7.7,2570
tm35895,Buddies,MOVIE,2013,,94,"['drama', 'comedy', 'documentation', 'european']",['BR'],6.6,1076
tm176481,Chennai Express,MOVIE,2013,PG-13,141,"['romance', 'comedy', 'drama', 'action']",['IN'],6.1,53293
ts53641,Lalaloopsy,SHOW,2013,TV-Y,23,['animation'],['US'],6.4,104
ts37187,Senora Acero,SHOW,2014,TV-MA,43,"['crime', 'drama', 'romance']",['US'],6.8,375
tm199408,Monty Python: The Meaning of Live,MOVIE,2014,,96,"['comedy', 'documentation']",['GB'],7.6,574
ts58137,Pac-Man and the Ghostly Adventures,SHOW,2013,TV-Y7,22,"['action', 'animation', 'comedy', 'drama', 'family', 'fantasy', 'scifi']","['US', 'CA', 'JP']",4.8,635
ts75104,Zbrodnia,SHOW,2014,TV-MA,45,"['crime', 'action']",['PL'],6.2,660
tm144021,LEGO DC Comics Super Heroes: Batman Be-Leaguered,MOVIE,2014,,22,"['comedy', 'family', 'scifi', 'animation', 'action']",['US'],6.5,1305
ts521,Black Ink Crew New York,SHOW,2013,TV-14,41,['reality'],['US'],4.6,459
ts33840,Nagi-Asu: A Lull in the Sea,SHOW,2013,TV-14,23,"['scifi', 'animation', 'drama', 'fantasy', 'romance']",['JP'],7.3,1152
tm168685,The Berlin File,MOVIE,2013,,120,"['thriller', 'action']",['KR'],6.6,7103
tm182275,Omar,MOVIE,2013,,96,"['thriller', 'war', 'crime', 'drama', 'romance']",['PS'],7.5,14230
ts88394,Moving Art,SHOW,2014,,28,"['documentation', 'family']",['US'],8.6,442
ts58010,VeggieTales in the House,SHOW,2014,TV-G,18,"['comedy', 'family', 'music', 'animation']",['US'],4.3,300
tm182969,Dabbe: The Possession,MOVIE,2013,,120,['horror'],['TR'],6.8,5635
tm148910,Haider,MOVIE,2014,PG-13,150,"['drama', 'action', 'crime', 'thriller']",['IN'],8.1,54001
tm143363,2 States,MOVIE,2014,PG,149,"['comedy', 'drama', 'romance']",['IN'],6.9,25344
tm139617,Dragons: Dawn Of The Dragon Racers,MOVIE,2014,,26,['fantasy'],['US'],,
ts83239,Booba,SHOW,2014,,4,"['comedy', 'family', 'animation']",['RU'],7,390
ts16117,20 Minutes,SHOW,2013,TV-MA,45,"['action', 'drama', 'romance']",['TR'],7.3,1681
tm158671,A Fairly Odd Summer,MOVIE,2014,G,68,"['fantasy', 'animation', 'comedy', 'family']",['US'],4,533
tm165504,Blind Detective,MOVIE,2013,,130,"['crime', 'drama', 'thriller', 'action', 'comedy']","['CN', 'HK']",6.4,3255
tm148662,The Boss: Anatomy of a Crime,MOVIE,2014,,98,"['drama', 'crime']","['VE', 'AR']",7.3,2105
ts154625,Dérapages,SHOW,2014,,53,"['drama', 'thriller']",['FR'],7.9,14
ts76743,Dokidoki! PreCure,SHOW,2013,TV-G,23,"['action', 'animation', 'comedy', 'drama', 'fantasy', 'family']",['JP'],6.3,188
tm158980,Khoobsurat,MOVIE,2014,PG,130,"['comedy', 'romance']",['IN'],6.5,8330
tm148597,Monty Python: Live (Mostly),MOVIE,2014,R,138,"['comedy', 'documentation']",['GB'],7.6,2598
ts57744,Miniforce,SHOW,2014,TV-Y7,13,['animation'],['KR'],,
tm145791,Miss Granny,MOVIE,2014,,124,"['drama', 'comedy', 'fantasy', 'music']",['KR'],7.2,3433
tm155291,Highway,MOVIE,2014,PG-13,133,"['drama', 'crime', 'romance']",['IN'],7.6,28370
tm156811,Queen,MOVIE,2014,PG-13,146,"['drama', 'comedy']",['IN'],8.2,64805
tm150033,Expelled from Paradise,MOVIE,2014,,104,"['scifi', 'animation', 'action']",['JP'],6.7,1696
ts75833,Masha's Spooky Stories,SHOW,2014,TV-Y,5,"['animation', 'family']",['RU'],6.1,65
tm180802,LEGO Marvel Super Heroes: Maximum Overload,MOVIE,2013,PG,20,"['action', 'animation']",['US'],,
ts3799,All Hail King Julien,SHOW,2014,TV-Y7,23,"['action', 'comedy', 'family', 'fantasy', 'animation']",['US'],7,2008
ts35628,Some Assembly Required,SHOW,2014,TV-G,25,"['comedy', 'documentation', 'reality']",['CA'],8.5,22
ts20781,Incomplete Life,SHOW,2014,TV-14,73,"['drama', 'comedy']",['KR'],8.6,1883
tm151210,Jim Gaffigan: Obsessed,MOVIE,2014,,70,"['comedy', 'documentation']",['US'],7.6,2226
tm149578,Mission Blue,MOVIE,2014,PG,94,"['documentation', 'drama']",['US'],7.9,1950
tm182534,From One Second to the Next,MOVIE,2013,,34,['documentation'],['US'],,
tm360904,The Meaning of Monty Python,MOVIE,2013,,60,['documentation'],['US'],,
tm186054,ABCD,MOVIE,2013,PG-13,136,"['drama', 'music']",['IN'],6.3,6898
tm235553,Pedal the World,MOVIE,2014,,84,"['documentation', 'european']",['DE'],5,1057
tm147518,City of God: 10 Years Later,MOVIE,2013,PG,69,['documentation'],['BR'],6.4,1299
tm183706,Birth Reborn,MOVIE,2013,,91,"['documentation', 'family', 'history']",['BR'],7.8,249
tm178513,Bombay Talkies,MOVIE,2013,PG-13,127,['drama'],['IN'],6.6,5372
tm182322,Kai Po Che!,MOVIE,2013,,126,"['drama', 'sport']",['IN'],7.8,36512
tm236725,My Beautiful Broken Brain,MOVIE,2014,,84,['documentation'],['GB'],7.1,2257
tm153055,Mitt,MOVIE,2014,,93,"['documentation', 'family']",['US'],6.9,2579
tm142630,Ragini MMS 2,MOVIE,2014,PG-13,120,['horror'],['IN'],3.9,2870
tm185797,Fukrey,MOVIE,2013,PG-13,137,"['romance', 'comedy', 'drama']",['IN'],6.9,11656
tm154729,Dedh Ishqiya,MOVIE,2014,R,152,"['drama', 'romance', 'thriller', 'comedy']",['IN'],7,7179
tm148457,Hasee Toh Phasee,MOVIE,2014,PG-13,141,"['comedy', 'romance']",['IN'],6.8,14916
tm145627,Pizza,MOVIE,2014,,107,"['horror', 'thriller']",['IN'],6.2,1285
tm158302,Ankhon Dekhi,MOVIE,2014,,104,"['drama', 'comedy']",['IN'],8,11330
tm140334,Sniper: Legacy,MOVIE,2014,R,94,"['thriller', 'european']",['US'],,
ts121189,"Raja, Rasoi Aur Anya Kahaniyaan",SHOW,2014,,29,"['history', 'documentation']",['IN'],9,327
tm186161,Boss,MOVIE,2013,PG-13,143,"['action', 'comedy', 'crime', 'drama']",['IN'],5.3,11059
ts34074,"That Winter, the Wind Blows",SHOW,2013,TV-MA,63,['drama'],['KR'],7.6,1803
tm209037,Tea Time,MOVIE,2014,,70,['documentation'],['CL'],7.6,480
tm348393,When Love Happens,MOVIE,2014,,109,['romance'],['NG'],4.8,128
tm151927,Mary Kom,MOVIE,2014,PG-13,122,"['drama', 'sport', 'action']",['IN'],6.9,10656
ts122290,Dharmakshetra,SHOW,2014,TV-14,44,['drama'],['IN'],8.2,247
tm169669,Four Sisters and a Wedding,MOVIE,2013,,126,"['drama', 'comedy']",['PH'],7.2,789
tm175812,Special 26,MOVIE,2013,,144,"['thriller', 'crime', 'drama']",['IN'],8,55489
tm181550,Once Upon a Time in Mumbai Dobaara!,MOVIE,2013,,160,"['crime', 'drama', 'romance', 'action']",['IN'],4.6,7127
tm228574,Swearnet Live,MOVIE,2014,,75,['comedy'],['CA'],5.4,519
tm149914,Jim Jefferies: Bare,MOVIE,2014,R,76,['comedy'],['US'],8,5407
tm145216,Dabbe 5: Zehr-i Cin,MOVIE,2014,R,132,['horror'],['TR'],6,3708
tm149747,The Perfect Dictatorship,MOVIE,2014,,143,"['comedy', 'drama']",['MX'],7.2,5370
tm140911,Imperial Dreams,MOVIE,2014,,87,['drama'],['US'],6.7,4452
tm158692,Liar's Dice,MOVIE,2013,,104,"['drama', 'crime', 'thriller', 'family']",['IN'],6.8,1069
tm137379,Silent,MOVIE,2014,,3,"['animation', 'family', 'action']",['US'],,
tm587320,El Mago Pop,MOVIE,2013,,44,"['reality', 'european']",['ES'],6.8,21
tm160034,Humpty Sharma Ki Dulhania,MOVIE,2014,PG,133,"['drama', 'comedy', 'romance']",['IN'],6,12757
tm158436,Print the Legend,MOVIE,2014,,100,"['documentation', 'drama', 'history']",['US'],7,1967
tm172027,The Butterfly's Dream,MOVIE,2013,PG-13,138,"['drama', 'history', 'romance']",['TR'],7.8,21882
tm146657,Jeff Dunham: All Over the Map,MOVIE,2014,PG-13,41,['comedy'],"['IL', 'NO', 'ZA', 'AE', 'GB', 'IS', 'IE']",7.1,854
ts82860,Against the Tide,SHOW,2014,TV-14,44,['drama'],['SG'],7.6,11
tm159819,Bride for Rent,MOVIE,2014,,115,"['comedy', 'romance']",['PH'],6.4,584
tm183805,Ghanchakkar,MOVIE,2013,PG,137,"['thriller', 'crime', 'comedy']",['IN'],5.8,5019
tm458034,BoJack Horseman Christmas Special,MOVIE,2014,,25,[],['US'],,
tm175954,Aziz Ansari: Buried Alive,MOVIE,2013,,79,"['comedy', 'documentation']",['US'],7.2,3980
tm182227,Marc Maron: Thinky Pain,MOVIE,2013,,90,['comedy'],['US'],7.3,1876
tm159094,Naan Sigappu Manithan,MOVIE,2014,,161,"['drama', 'thriller', 'action']",['IN'],6.5,1081
ts36127,Turbo FAST,SHOW,2013,TV-PG,19,"['animation', 'family', 'comedy', 'sport', 'scifi', 'action']",['US'],6.5,593
tm157609,Born in Gaza,MOVIE,2014,,69,"['documentation', 'european']",['ES'],7.4,492
tm179328,Romantik Komedi 2: Bekarlığa Veda,MOVIE,2013,,105,"['romance', 'comedy']",['XX'],5.1,3357
tm151860,Free to Play,MOVIE,2014,,75,"['documentation', 'action']","['UA', 'US', 'CN', 'DE', 'SG']",7.9,13308
tm139922,"The Other One: The Long, Strange Trip of Bob Weir",MOVIE,2014,,85,"['music', 'documentation']",['US'],7.3,1649
tm184511,Inkaar,MOVIE,2013,R,133,"['drama', 'romance', 'thriller']",['IN'],6.2,2565
ts67797,Sammy & Co,SHOW,2014,TV-PG,14,"['animation', 'european']",['US'],5.6,30
tm157461,Coming Soon,MOVIE,2014,PG,134,"['drama', 'comedy', 'romance']",['TR'],7.5,33714
tm178992,The Midas Touch,MOVIE,2013,,99,['comedy'],['HK'],5,183
tm144541,Refugiado,MOVIE,2014,R,95,"['drama', 'thriller', 'european']",['AR'],6.4,365
tm215339,Ralphie May: Imperfectly Yours,MOVIE,2013,,69,"['comedy', 'documentation']",['US'],5.4,150
tm177645,Wedding Association,MOVIE,2013,PG-13,106,['comedy'],['XX'],7.1,22186
tm200926,Heritages,MOVIE,2014,,96,"['drama', 'european']","['AE', 'LB']",7.3,130
tm181092,Race 2,MOVIE,2013,,150,"['thriller', 'crime', 'action']",['IN'],5.3,16302
tm183002,Madras Cafe,MOVIE,2013,PG-13,130,"['thriller', 'action', 'drama']",['IN'],7.7,24319
tm144557,Deliha,MOVIE,2014,PG-13,107,"['comedy', 'family', 'romance']",['TR'],4.5,4315
tm205684,Confusion Na Wa,MOVIE,2013,,105,"['crime', 'comedy', 'drama']",['NG'],7,38
tm167107,Saheb Biwi Aur Gangster Returns,MOVIE,2013,,142,"['drama', 'thriller', 'action', 'crime']",['IN'],6.7,3978
tm143299,Ungli,MOVIE,2014,PG-13,114,"['comedy', 'drama', 'thriller', 'crime']",['IN'],5.8,3888
tm175753,Chashme Baddoor,MOVIE,2013,,120,"['comedy', 'drama']",['IN'],5.4,5121
tm185736,SampleThis,MOVIE,2013,,85,"['documentation', 'music']",['US'],6.4,466
tm460055,The War Against Women,MOVIE,2013,,62,"['documentation', 'war']","['US', 'ES']",7.3,74
tm182580,Ghadi,MOVIE,2013,PG-13,100,"['drama', 'comedy', 'family']",['LB'],7.3,1128
tm157681,Eyes of a Thief,MOVIE,2014,,98,['drama'],['PS'],6.6,443
tm197423,October 1,MOVIE,2014,PG-13,149,['thriller'],['NG'],6.4,424
tm162259,Mars at Sunrise,MOVIE,2014,,75,['drama'],['US'],7.8,43
tm167342,Satyagraha,MOVIE,2013,PG,152,"['drama', 'documentation']",['IN'],5.9,5127
tm169054,Bhaji in Problem,MOVIE,2013,,130,"['romance', 'comedy']",['IN'],7.3,1007
tm169294,Pagpag: Nine Lives,MOVIE,2013,,105,['horror'],['PH'],5.5,313
tm178234,Blind Intersections,MOVIE,2013,,87,['drama'],"['AE', 'LB']",6.7,172
tm132675,100 Things to Do Before High School,MOVIE,2014,,44,[],['US'],,
tm155014,Trailer Park Boys: Live at the North Pole,MOVIE,2014,,88,['comedy'],['CA'],6.7,1091
