name,genre
Hunt for the Wilderpeople,Adventure
The Founder,Biography
Inferno,Action
Now You See Me 2,Action
Miss Sloane,Drama
The Jungle Book,Adventure
10 Cloverfield Lane,Action
The Lost City of Z,Biography
Finding Dory,Animation
Lion,Biography
Lights Out,Drama
Meet the Blacks,Comedy
Allied,Action
Jack Reacher: Never Go Back,Action
Bridget Jones's Baby,Comedy
How to Be Single,Comedy
Snowden,Biography
Dangal,Action
The Bad Batch,Action
Triple 9,Action
Deepwater Horizon,Action
The Choice,Drama
Sully,Biography
Morgan,Action
Pride and Prejudice and Zombies,Action
The Infiltrator,Biography
The Edge of Seventeen,Comedy
A Cure for Wellness,Drama
London Has Fallen,Action
Dirty Grandpa,Comedy
"Hail, Caesar!",Comedy
The 5th Wave,Action
Trolls,Animation
Allegiant,Action
Paterson,Comedy
Swiss Army Man,Comedy
The Great Wall,Action
Mike and Dave Need Wedding Dates,Comedy
Bad Moms,Comedy
Collateral Beauty,Drama
The Boy,Horror
Fences,Drama
Alice Through the Looking Glass,Adventure
The Brothers Grimsby,Action
Ice Age: Collision Course,Animation
Patriots Day,Action
Keeping Up with the Joneses,Action
Genius,Biography
The Secret Life of Pets,Animation
Popstar: Never Stop Never Stopping,Comedy
Goldstone,Crime
20th Century Women,Comedy
Assassin's Creed,Action
Teenage Mutant Ninja Turtles: Out of the Shadows,Action
White Girl,Crime
Everybody Wants Some!!,Comedy
The Take,Action
The Finest Hours,Action
Greater,Biography
The Love Witch,Comedy
The Belko Experiment,Horror
The BFG,Adventure
Zoolander 2,Action
Midnight Special,Drama
The Angry Birds Movie,Animation
Live by Night,Action
Nerve,Action
Mechanic: Resurrection,Action
Sing Street,Comedy
The Light Between Oceans,Drama
Shin Godzilla,Action
Why Him?,Comedy
Miracles from Heaven,Biography
Colossal,Comedy
Free Fire,Action
The Void,Horror
The Exception,Drama
Neighbors 2: Sorority Rising,Comedy
Ben-Hur,Action
Free State of Jones,Action
Jackie,Biography
Gold,Crime
Pete's Dragon,Action
31,Horror
Keanu,Action
Goat,Drama
Storks,Animation
A Monster Calls,Adventure
Anthropoid,Action
Kubo and the Two Strings,Animation
Café Society,Comedy
Blair Witch,Horror
The Salesman,Drama
In a Valley of Violence,Action
Ratchet & Clank,Animation
Risen,Action
Rules Don't Apply,Comedy
Office Christmas Party,Comedy
Better Watch Out,Comedy
Florence Foster Jenkins,Biography
Batman: The Killing Joke,Animation
Leap!,Animation
The Untamed,Drama
A Hologram for the King,Comedy
Ouija: Origin of Evil,Drama
All I See Is You,Drama
The Forest,Horror
Money Monster,Crime
Monster Trucks,Animation
The Hollars,Comedy
Fifty Shades of Black,Comedy
Toni Erdmann,Comedy
Their Finest,Comedy
My Big Fat Greek Wedding 2,Comedy
Billy Lynn's Long Halftime Walk,Action
Personal Shopper,Drama
Our Kind of Traitor,Crime
Love & Friendship,Comedy
Bleed for This,Biography
Whiskey Tango Foxtrot,Biography
Loving,Biography
"I, Daniel Blake",Drama
Sanam Teri Kasam,Drama
Pet,Horror
Kingsglaive: Final Fantasy XV,Animation
Mr. Church,Comedy
Hands of Stone,Biography
Ae Dil Hai Mushkil,Drama
Denial,Biography
Carrie Pilby,Comedy
Ride Along 2,Action
Pink,Crime
Under the Shadow,Drama
Rock Dog,Animation
Race,Biography
A United Kingdom,Biography
Julieta,Drama
American Pastoral,Crime
Buster's Mal Heart,Crime
Complete Unknown,Drama
This Beautiful Fantastic,Comedy
Incarnate,Horror
The Innocents,Drama
Thor: Ragnarok,Action
Darkest Hour,Biography
The Hitman's Bodyguard,Action
It,Horror
Spider-Man: Homecoming,Action
Blade Runner 2049,Action
Guardians of the Galaxy Vol. 2,Action
The Greatest Showman,Biography
Jumanji: Welcome to the Jungle,Action
Baywatch,Action
Call Me by Your Name,Drama
Home Again,Comedy
The Fate of the Furious,Action
Get Out,Horror
Dunkirk,Action
Coco,Animation
Baby Driver,Action
The Boss Baby,Animation
Logan,Action
Wonder Woman,Action
Alien: Covenant,Horror
John Wick: Chapter 2,Action
Wonder,Drama
Justice League,Action
Mother!,Drama
Pirates of the Caribbean: Dead Men Tell No Tales,Action
The Shape of Water,Adventure
Disobedience,Drama
Kong: Skull Island,Action
Beauty and the Beast,Family
Kingsman: The Golden Circle,Action
"Three Billboards Outside Ebbing, Missouri",Comedy
Star Wars: Episode VIII - The Last Jedi,Action
Beast,Crime
"I, Tonya",Biography
Atomic Blonde,Action
Wind River,Crime
Murder on the Orient Express,Crime
King Arthur: Legend of the Sword,Action
Lady Bird,Comedy
The Killing of a Sacred Deer,Drama
Logan Lucky,Comedy
Fifty Shades Darker,Drama
Happy Death Day,Comedy
Transformers: The Last Knight,Action
Good Time,Crime
Ghost in the Shell,Action
Hampstead,Comedy
Molly's Game,Biography
Hostiles,Drama
Valerian and the City of a Thousand Planets,Action
The Dark Tower,Action
Pitch Perfect 3,Comedy
American Assassin,Action
You Were Never Really Here,Crime
The Florida Project,Drama
Life,Horror
The Death of Stalin,Comedy
Gifted,Drama
Phantom Thread,Drama
The Upside,Comedy
Berlin Syndrome,Drama
Annabelle: Creation,Horror
American Made,Action
War for the Planet of the Apes,Action
Geostorm,Action
The Circle,Drama
Cars 3,Animation
Rough Night,Comedy
xXx: Return of Xander Cage,Action
The Mummy,Action
CHIPS,Action
Ferdinand,Animation
Only the Brave,Action
The Beguiled,Drama
The Glass Castle,Biography
The Lego Batman Movie,Animation
Papillon,Adventure
The Big Sick,Comedy
The Endless,Drama
Thoroughbreds,Comedy
The Foreigner,Action
Revenge,Action
Jigsaw,Crime
The Snowman,Crime
The Disaster Artist,Biography
47 Meters Down,Adventure
The Post,Drama
"Everything, Everything",Drama
A Ghost Story,Drama
Sweet Virginia,Action
Power Rangers,Action
Lucky,Comedy
All the Money in the World,Biography
Suburbicon,Comedy
The Wife,Drama
It Comes at Night,Horror
Despicable Me 3,Animation
Going in Style,Comedy
Downsizing,Drama
Before I Fall,Drama
Wonder Wheel,Drama
The Emoji Movie,Animation
Ingrid Goes West,Comedy
Unforgettable,Drama
Paddington 2,Animation
Girls Trip,Adventure
Loving Vincent,Animation
The Space Between Us,Drama
Double Lover,Drama
The Mountain Between Us,Action
T2 Trainspotting,Drama
The Square,Comedy
The Hero,Drama
Battle of the Sexes,Biography
God's Own Country,Drama
The Book of Henry,Crime
Borg vs. McEnroe,Biography
Daddy's Home 2,Comedy
Mark Felt: The Man Who Brought Down the White House,Biography
A Dog's Purpose,Adventure
Columbus,Drama
The Little Hours,Comedy
The Shack,Drama
Thelma,Drama
Flatliners,Drama
Rings,Drama
I Do... Until I Don't,Comedy
Professor Marston & the Wonder Women,Biography
The Rider,Drama
First Reformed,Drama
The Lego Ninjago Movie,Animation
My Friend Dahmer,Biography
The House,Comedy
Marrowbone,Drama
The Zookeeper's Wife,Biography
Flower,Comedy
Song to Song,Drama
Detroit,Crime
Last Flag Flying,Comedy
Megan Leavey,Biography
All Eyez on Me,Biography
Sleepless,Action
The Captain,Drama
Tulip Fever,Drama
Stronger,Biography
Jeepers Creepers III,Horror
My Cousin Rachel,Drama
Baahubali 2: The Conclusion,Action
Breathe,Biography
The Only Living Boy in New York,Drama
A Taxi Driver,Action
Brad's Status,Comedy
American Satan,Drama
Smurfs: The Lost Village,Animation
Gook,Drama
Wonderstruck,Adventure
In the Fade,Crime
Snatched,Action
"Roman J. Israel, Esq.",Crime
Victoria & Abdul,Biography
Fist Fight,Comedy
The Wall,Action
How to Be a Latin Lover,Comedy
The Leisure Seeker,Adventure
Same Kind of Different as Me,Biography
My Little Pony: The Movie,Animation
Goodbye Christopher Robin,Biography
Table 19,Comedy
Father Figures,Comedy
Kidnap,Action
Diary of a Wimpy Kid: The Long Haul,Animation
Ghost Stories,Drama
Churchill,Biography
Beach Rats,Drama
The Bookshop,Drama
Mary Shelley,Biography
A Bad Moms Christmas,Comedy
Loveless,Drama
Captain Underpants: The First Epic Movie,Animation
Beatriz at Dinner,Comedy
Wish Upon,Drama
Super Dark Times,Crime
Blade of the Immortal,Action
Journey's End,Drama
Godard Mon Amour,Biography
Marshall,Biography
BPM (Beats Per Minute),Drama
Lean on Pete,Adventure
Memoir of a Murderer,Action
Take Me,Comedy
The Last Movie Star,Drama
On Chesil Beach,Drama
Breath,Adventure
The Villainess,Action
How to Talk to Girls at Parties,Comedy
Amityville: The Awakening,Horror
The Resurrection of Gavin Stone,Comedy
The Bye Bye Man,Drama
Along With the Gods: The Two Worlds,Action
A Quiet Place,Drama
Avengers: Infinity War,Action
Deadpool 2,Action
Bohemian Rhapsody,Biography
Black Panther,Action
Hereditary,Drama
A Simple Favor,Comedy
Aquaman,Action
Ready Player One,Action
Spider-Man: Into the Spider-Verse,Animation
Mission: Impossible - Fallout,Action
Venom,Action
Green Book,Biography
Crazy Rich Asians,Comedy
Ant-Man and the Wasp,Action
BlacKkKlansman,Biography
The Predator,Action
White Boy Rick,Crime
Solo: A Star Wars Story,Action
Midnight Sun,Drama
Under the Silver Lake,Crime
Den of Thieves,Action
Annihilation,Adventure
Red Sparrow,Action
A Star Is Born,Drama
Mamma Mia! Here We Go Again,Comedy
Death Wish,Action
Instant Family,Comedy
Jurassic World: Fallen Kingdom,Action
Eighth Grade,Comedy
Ocean's Eight,Action
Suspiria,Fantasy
The Favourite,Biography
The Meg,Action
Mandy,Horror
Sicario: Day of the Soldado,Action
Fifty Shades Freed,Drama
Halloween,Crime
Incredibles 2,Animation
The First Purge,Action
The House That Jack Built,Crime
Ophelia,Drama
The Nun,Horror
Charlie Says,Biography
The Equalizer 2,Action
Climax,Drama
The Commuter,Action
Game Night,Action
Red Joan,Biography
Tag,Action
The Hate U Give,Crime
Bad Times at the El Royale,Crime
Isle of Dogs,Animation
Fantastic Beasts: The Crimes of Grindelwald,Adventure
Hunter Killer,Action
The Mule,Crime
The Clovehitch Killer,Crime
Robin Hood,Action
Beautiful Boy,Biography
Capharnaüm,Drama
Adrift,Action
"Love, Simon",Comedy
Mary Poppins Returns,Comedy
Leave No Trace,Adventure
Bumblebee,Action
Vice,Biography
Hotel Transylvania 3: Summer Vacation,Animation
Mile 22,Action
Peter Rabbit,Animation
12 Strong,Action
The Spy Who Dumped Me,Action
Upgrade,Action
Mary Queen of Scots,Biography
Ralph Breaks the Internet,Animation
Overlord,Action
Tomb Raider,Action
The Girl in the Spider's Web,Action
Mortal Engines,Action
Maze Runner: The Death Cure,Action
First Man,Biography
Creed II,Drama
Rampage,Action
Everybody Knows,Crime
Mid90s,Comedy
Replicas,Drama
Widows,Crime
Burning,Drama
Searching,Drama
Life Itself,Drama
Blockers,Comedy
The Strangers: Prey at Night,Horror
Peppermint,Action
High Life,Adventure
Every Day,Drama
Operation Finale,Biography
Shoplifters,Crime
Blindspotting,Comedy
The Sisters Brothers,Crime
The Nightingale,Adventure
Greta,Drama
I Feel Pretty,Comedy
Hotel Artemis,Action
Slender Man,Horror
Trial by Fire,Biography
American Woman,Drama
Book Club,Comedy
Slaughterhouse Rulez,Action
Sorry to Bother You,Comedy
Pacific Rim: Uprising,Action
Holmes & Watson,Comedy
The Darkest Minds,Action
Cold War,Drama
Truth or Dare,Horror
Alpha,Action
At Eternity's Gate,Biography
Overboard,Comedy
Summer of 84,Drama
Arctic,Adventure
A Wrinkle in Time,Adventure
London Fields,Crime
Andhadhun,Crime
Hotel Mumbai,Action
Life of the Party,Comedy
American Animals,Biography
The House with a Clock in Its Walls,Comedy
Brian Banks,Biography
Gotti,Biography
Christopher Robin,Adventure
Destroyer,Action
We Have Always Lived in the Castle,Drama
The Miseducation of Cameron Post,Drama
Insidious: The Last Key,Horror
Mary Magdalene,Biography
"Don't Worry, He Won't Get Far on Foot",Biography
Can You Ever Forgive Me?,Biography
Unsane,Drama
Boy Erased,Biography
Johnny English Strikes Again,Action
Skyscraper,Action
Wildlife,Drama
The Old Man & the Gun,Biography
Forever My Girl,Comedy
On the Basis of Sex,Biography
I Want to Eat Your Pancreas,Animation
The Man Who Killed Don Quixote,Adventure
The Catcher Was a Spy,Biography
Welcome to Marwen,Biography
Bad Samaritan,Crime
Border,Crime
Gringo,Action
Assassination Nation,Action
Unfriended: Dark Web,Horror
The Nutcracker and the Four Realms,Adventure
Little Italy,Comedy
The Happytime Murders,Action
Tully,Comedy
Night School,Comedy
Lords of Chaos,Biography
Smallfoot,Animation
Hell Fest,Horror
A Private War,Biography
Second Act,Comedy
Uncle Drew,Comedy
Wild Rose,Comedy
The Possession of Hannah Grace,Horror
If Beale Street Could Talk,Drama
Out of Blue,Crime
The Grinch,Animation
Colette,Biography
Winchester,Biography
The 15:17 to Paris,Biography
Action Point,Comedy
"Juliet, Naked",Comedy
The Guilty,Crime
Never Look Away,Biography
Vox Lux,Drama
The Wind,Horror
Super Troopers 2,Comedy
Summer '03,Comedy
An Acceptable Loss,Drama
The Death & Life of John F. Donovan,Drama
Duck Butter,Comedy
The Little Mermaid,Adventure
Padmaavat,Drama
Stan & Ollie,Biography
SuperFly,Action
Early Man,Animation
I Can Only Imagine,Biography
The Hummingbird Project,Drama
Dragon Ball Super: Broly,Animation
Gloria Bell,Comedy
Kin,Action
Aniara,Drama
Becoming Astrid,Biography
Goosebumps 2: Haunted Halloween,Animation
The Quake,Action
Nobody's Fool,Comedy
7 Days in Entebbe,Action
My Hero Academia: Two Heroes,Animation
An Interview with God,Drama
Midsommar,Drama
Once Upon a Time... In Hollywood,Comedy
Avengers: Endgame,Action
Fighting with My Family,Biography
Little Women,Drama
Escape Room,Action
The Dead Don't Die,Comedy
Joker,Crime
Yesterday,Comedy
Parasite,Comedy
John Wick: Chapter 3 - Parabellum,Action
Knives Out,Comedy
Fast & Furious Presents: Hobbs & Shaw,Action
Captain Marvel,Action
After,Drama
Spider-Man: Far from Home,Action
Jojo Rabbit,Comedy
Shazam!,Action
It Chapter Two,Drama
1917,Drama
Star Wars: Episode IX - The Rise of Skywalker,Action
Ford v Ferrari,Action
The Irishman,Biography
The Lighthouse,Drama
Jumanji: The Next Level,Action
Alita: Battle Angel,Action
Us,Horror
Ready or Not,Action
Hellboy,Action
Terminator: Dark Fate,Action
Downton Abbey,Drama
Gemini Man,Action
Booksmart,Comedy
Dora and the Lost City of Gold,Adventure
Glass,Drama
The Best of Enemies,Biography
Official Secrets,Biography
The Lion King,Animation
Aladdin,Adventure
Marriage Story,Comedy
Godzilla: King of the Monsters,Action
Rocketman,Biography
Hustlers,Comedy
Anna,Action
Portrait of a Lady on Fire,Drama
Toy Story 4,Animation
Zombieland: Double Tap,Action
Long Shot,Comedy
Angel Has Fallen,Action
Men in Black: International,Action
X-Men: Dark Phoenix,Action
Frozen II,Animation
Brightburn,Drama
Ad Astra,Adventure
The Peanut Butter Falcon,Adventure
Good Boys,Adventure
Ma,Horror
Five Feet Apart,Drama
Cold Pursuit,Action
Crawl,Action
Annabelle Comes Home,Horror
Rambo: Last Blood,Action
Late Night,Comedy
The Addams Family,Animation
The Goldfinch,Drama
A Beautiful Day in the Neighborhood,Biography
How to Train Your Dragon: The Hidden World,Animation
Pokémon Detective Pikachu,Action
Serenity,Drama
Maleficent: Mistress of Evil,Adventure
The Last Black Man in San Francisco,Drama
The Secret Life of Pets 2,Animation
The Curse of la Llorona,Horror
Captive State,Action
Scary Stories to Tell in the Dark,Adventure
The Intruder,Thriller
The Angry Birds Movie 2,Animation
What Men Want,Comedy
Pet Sematary,Horror
47 Meters Down: Uncaged,Adventure
The Art of Self-Defense,Action
Happy Death Day 2U,Comedy
Weathering with You,Animation
The Kid,Biography
Sword of Trust,Comedy
The Lego Movie 2: The Second Part,Animation
Child's Play,Drama
Luce,Drama
The Souvenir,Drama
The Farewell,Comedy
Dumbo,Adventure
The Hustle,Comedy
Ode to Joy,Comedy
Shaft,Action
The Beach Bum,Comedy
The Kitchen,Action
Can You Keep a Secret?,Comedy
Stuber,Action
The Art of Racing in the Rain,Comedy
Blinded by the Light,Comedy
"Where'd You Go, Bernadette",Comedy
Ip Man 4: The Finale,Action
Abominable,Animation
The Aftermath,Drama
Isn't It Romantic,Comedy
Killerman,Action
A Dog's Journey,Adventure
Don't Let Go,Drama
UglyDolls,Animation
Tolkien,Biography
The Hole in the Ground,Drama
Brittany Runs a Marathon,Comedy
Chhichhore,Comedy
After the Wedding,Drama
Miss Bala,Action
A Dog's Way Home,Adventure
Super 30,Biography
Wonder Park,Animation
"The Gangster, the Cop, the Devil",Action
The Fanatic,Crime
The Mustang,Drama
Triple Threat,Action
The Wandering Earth,Action
The Kid Who Would Be King,Action
Sunrise in Heaven,Drama
Missing Link,Animation
Breakthrough,Biography
Poms,Comedy
Little,Comedy
The Prodigy,Fantasy
Ne Zha,Animation
Storm Boy,Drama
Gully Boy,Drama
Crypto,Crime
Overcomer,Drama
Ms. Purple,Crime
A Madea Family Funeral,Comedy
Run with the Hunted,Crime
Extreme Job,Action
The Tomorrow Man,Drama
The Sun Is also a Star,Drama
"Faith, Hope & Love",Comedy
Kalank,Drama
Sonchiriya,Action
Mission Mangal,Drama
K-12,Fantasy
Batla House,Action
Saaho,Action
Exit,Action
Cliffs of Freedom,Drama
Them That Follow,Drama
Unplanned,Biography
Student of the Year 2,Action
The Divine Fury,Action
Luka Chuppi,Comedy
De De Pyaar De,Comedy
End of the Century,Drama
Bennett's War,Sport
Code Geass: Lelouch of the Re;Surrection,Animation
Before You Know It,Comedy
Pilgrim's Progress,Animation
Mine 9,Drama
Give Me Liberty,Comedy
Romeo Akbar Walter,Action
Furie,Action
Photograph,Drama
Ek Ladki Ko Dekha Toh Aisa Laga,Comedy
Body at Brighton Rock,Horror
The Bravest,Action
Bharat,Action
42nd Street: The Musical,Musical
Piranhas,Crime
Clinton Road,Horror
High on the Hog,Action
Kinky Boots: The Musical,Musical
Play the Flute,Drama
Geolkapseu,Action
Shed of the Dead,Comedy
The Fighting Preacher,Comedy
